sku,title,link,price,image
196524FLS,Fuze Tea Black Tea Peach Hibiscus 400ml,http://www.jumbo.com/fuze-tea-black-tea-peach-hibiscus-400ml/196524FLS/,0.98,https://static-images.jumbo.com/product_images/100820181445_196524FLS-1_360x360.png
196522FLS,Fuze Tea Green Tea 400ml,http://www.jumbo.com/fuze-tea-green-tea-400ml/196522FLS/,0.98,https://static-images.jumbo.com/product_images/100820181445_196522FLS-1_360x360.png
196443PAK,Fuze Tea Green Tea Lemon 1500ml,http://www.jumbo.com/fuze-tea-green-tea-lemon-1500ml/196443PAK/,1.77,https://static-images.jumbo.com/product_images/131020180313_196443PAK-1_360x360.png
196447PAK,Fuze Tea Green Tea Mango Chamomile 1500ml,http://www.jumbo.com/fuze-tea-green-tea-mango-chamomile-1500ml/196447PAK/,1.82,https://static-images.jumbo.com/product_images/131020180316_196447PAK-1_360x360.png
196523FLS,Fuze Tea Green Tea Mango Chamomile 400ml,http://www.jumbo.com/fuze-tea-green-tea-mango-chamomile-400ml/196523FLS/,0.98,https://static-images.jumbo.com/product_images/100820181910_196523FLS-1_360x360.png
196446PAK,Fuze Tea Lemon Black Tea 1500ml,http://www.jumbo.com/fuze-tea-lemon-black-tea-1500ml/196446PAK/,1.87,https://static-images.jumbo.com/product_images/090820180738_196446PAK-1_360x360.png
196433PAK,Fuze Tea Peach Black Tea 1500ml,http://www.jumbo.com/fuze-tea-peach-black-tea-1500ml/196433PAK/,1.89,https://static-images.jumbo.com/product_images/090820180739_196433PAK-1_360x360.png
135239FLS,Fuzion Organic Wine Cabernet Malbec Bonarda 75cl,http://www.jumbo.com/fuzion-organic-wine-cabernet-malbec-bonarda-75cl/135239FLS/,6.99,https://static-images.jumbo.com/product_images/281220182219_135239FLS-1_360x360.png
184267BLK,Fïnley Citroen & Vlierbloesem 250ml,http://www.jumbo.com/finley-citroen-amp-vlierbloesem-250ml/184267BLK/,0.69,https://static-images.jumbo.com/product_images/131020180240_184267BLK-1_360x360.png
201710FLS,Fïnley Fijne Bubbels Citroen & Vlierbloesem 1L,http://www.jumbo.com/finley-fijne-bubbels-citroen-amp-vlierbloesem-1l/201710FLS/,1.44,https://static-images.jumbo.com/product_images/201710FLS-1_360x360.png
200561FLS,Fïnley Fijne Bubbels Pompelmoes & Bloedsinaasappel 1L,http://www.jumbo.com/finley-fijne-bubbels-pompelmoes-amp-bloedsinaasappel-1l/200561FLS/,1.44,https://static-images.jumbo.com/product_images/200561FLS-1_360x360.png
184077BLK,Fïnley Mojito 250ml,http://www.jumbo.com/finley-mojito-250ml/184077BLK/,0.63,https://static-images.jumbo.com/product_images/121120180647_184077BLK-1_360x360.png
184191BLK,Fïnley Pompelmoes & Bloedsinaasappel 250ml,http://www.jumbo.com/finley-pompelmoes-amp-bloedsinaasappel-250ml/184191BLK/,0.62,https://static-images.jumbo.com/product_images/130720180023_184191BLK-1_360x360.png
200377BLK,Fïnley Spritz 250ml,http://www.jumbo.com/finley-spritz-250ml/200377BLK/,0.64,https://static-images.jumbo.com/product_images/131020180205_200377BLK-1_360x360.png
393665BAK,Galbani Gorgonzola D.O.P. Cremoso Kaas 150g,http://www.jumbo.com/galbani-gorgonzola-dop-cremoso-kaas-150g/393665BAK/,2.35,https://static-images.jumbo.com/product_images/393665BAK-1_360x360.png
72369ZK,Galbani Gran Gusto Kaas 40g,http://www.jumbo.com/galbani-gran-gusto-kaas-40g/72369ZK/,0.99,https://static-images.jumbo.com/product_images/72369ZK-1_360x360.png
72366STK,Galbani Grana Padano DOP Kaas 200g,http://www.jumbo.com/galbani-grana-padano-dop-kaas-200g/72366STK/,3.37,https://static-images.jumbo.com/product_images/72366STK-1_360x360.png
96573ZK,Galbani Grana Padano DOP Kaas 60g,http://www.jumbo.com/galbani-grana-padano-dop-kaas-60g/96573ZK/,1.53,https://static-images.jumbo.com/product_images/141220180118_96573ZK-1_360x360.png
392758BAK,Galbani Mascarpone 250g,http://www.jumbo.com/galbani-mascarpone-250g/392758BAK/,2.19,https://static-images.jumbo.com/product_images/392758BAK-1_360x360.png
35262STK,Galbani Mascarpone 500g,http://www.jumbo.com/galbani-mascarpone-500g/35262STK/,3.69,https://static-images.jumbo.com/product_images/35262STK-1_360x360.png
190531STK,Galbani Mozzarela Bio Organic 275g,http://www.jumbo.com/galbani-mozzarela-bio-organic-275g/190531STK/,2.0,https://static-images.jumbo.com/product_images/141220180117_190531STK-1_360x360.png
392413ZK,Galbani Mozzarella 225g,http://www.jumbo.com/galbani-mozzarella-225g/392413ZK/,1.35,https://static-images.jumbo.com/product_images/392413ZK-1_360x360.png
62411ZK,Galbani Mozzarella di Latte di Bufala 235g,http://www.jumbo.com/galbani-mozzarella-di-latte-di-bufala-235g/62411ZK/,2.44,https://static-images.jumbo.com/product_images/62411ZK-1_360x360.png
136652STK,Galbani Mozzarella di Latte di Bufala Mini 350g,http://www.jumbo.com/galbani-mozzarella-di-latte-di-bufala-mini-350g/136652STK/,2.84,https://static-images.jumbo.com/product_images/136652STK-1_360x360.png
35858STK,Galbani Mozzarella Maxi 385g,http://www.jumbo.com/galbani-mozzarella-maxi-385g/35858STK/,2.11,https://static-images.jumbo.com/product_images/35858STK-1_360x360.png
62413ZK,Galbani Mozzarella Mini 285g,http://www.jumbo.com/galbani-mozzarella-mini-285g/62413ZK/,1.98,https://static-images.jumbo.com/product_images/62413ZK-1_360x360.png
154391STK,Galbani Parmigiano Reggiano DOP Kaas 100g,http://www.jumbo.com/galbani-parmigiano-reggiano-dop-kaas-100g/154391STK/,2.26,https://static-images.jumbo.com/product_images/154391STK-1_360x360.png
96274ZK,Galbani Parmigiano Reggiano DOP Kaas 60g,http://www.jumbo.com/galbani-parmigiano-reggiano-dop-kaas-60g/96274ZK/,1.84,https://static-images.jumbo.com/product_images/96274ZK-1_360x360.png
72382POT,Galbani Ricotta 250g,http://www.jumbo.com/galbani-ricotta-250g/72382POT/,2.19,https://static-images.jumbo.com/product_images/72382POT-1_360x360.png
146698FLS,"Galliano Ristretto 0, 5L","http://www.jumbo.com/galliano-ristretto-0,-5l/146698FLS/",10.99,https://static-images.jumbo.com/product_images/146698FLS-1_360x360.png
824585FLS,Gallo Family Merlot 750ml,http://www.jumbo.com/gallo-family-merlot-750ml/824585FLS/,5.59,https://static-images.jumbo.com/product_images/824585FLS-1_360x360.png
33035FLS,Gallo Family Vineyards Chardonnay 750ml,http://www.jumbo.com/gallo-family-vineyards-chardonnay-750ml/33035FLS/,5.59,https://static-images.jumbo.com/product_images/33035FLS-1_360x360.png
73803FLS,Gallo Family Vineyards Moscato 750ml,http://www.jumbo.com/gallo-family-vineyards-moscato-750ml/73803FLS/,5.59,https://static-images.jumbo.com/product_images/73803FLS-1_360x360.png
174394FLS,Gallo Family Vineyards White Zinfandel 750ml,http://www.jumbo.com/gallo-family-vineyards-white-zinfandel-750ml/174394FLS/,5.49,https://static-images.jumbo.com/product_images/174394FLS-1_360x360.png
190173ZK,Garbo Dansk Grovbrød 600g,http://www.jumbo.com/garbo-dansk-grovbrd-600g/190173ZK/,3.29,https://static-images.jumbo.com/product_images/190173ZK-1_360x360.png
180213STK,Garbo Glutenvrije Maanzaad Broodjes 4 Stuks 280g,http://www.jumbo.com/garbo-glutenvrije-maanzaad-broodjes-4-stuks-280g/180213STK/,2.99,https://static-images.jumbo.com/product_images/180213STK-1_360x360.png
180214STK,Garbo Glutenvrije Zonnebloem Afbakbroodjes 4 Stuks 280g,http://www.jumbo.com/garbo-glutenvrije-zonnebloem-afbakbroodjes-4-stuks-280g/180214STK/,2.99,https://static-images.jumbo.com/product_images/180214STK-1_360x360.png
79635ZK,Garbo Quinoa Bread 600g,http://www.jumbo.com/garbo-quinoa-bread-600g/79635ZK/,3.14,https://static-images.jumbo.com/product_images/79635ZK-1_360x360.png
31407ZK,Garbo Sport Multi Grain Bread 600g,http://www.jumbo.com/garbo-sport-multi-grain-bread-600g/31407ZK/,3.11,https://static-images.jumbo.com/product_images/31407ZK-1_360x360.png
194519STK,Garden Gourmet Baba Ganoush Roasted Eggplant Salad 200g,http://www.jumbo.com/garden-gourmet-baba-ganoush-roasted-eggplant-salad-200g/194519STK/,2.19,https://static-images.jumbo.com/product_images/194519STK-1_360x360.png
206715STK,Garden Gourmet Burger Deluxe 180g,http://www.jumbo.com/garden-gourmet-burger-deluxe-180g/206715STK/,2.79,https://static-images.jumbo.com/product_images/206715STK-1_360x360.png
206714STK,Garden Gourmet Falafel Spinazie 190g,http://www.jumbo.com/garden-gourmet-falafel-spinazie-190g/206714STK/,2.59,https://static-images.jumbo.com/product_images/206714STK-1_360x360.png
206716STK,Garden Gourmet Gegrilde Stukjes 175g,http://www.jumbo.com/garden-gourmet-gegrilde-stukjes-175g/206716STK/,2.59,https://static-images.jumbo.com/product_images/206716STK-1_360x360.png
212711STK,Garden Gourmet Griekse Rondo 180g,http://www.jumbo.com/garden-gourmet-griekse-rondo-180g/212711STK/,2.79,https://static-images.jumbo.com/product_images/060720182320_212711STK-1_360x360.png
206718STK,Garden Gourmet Groenteballetjes 200g,http://www.jumbo.com/garden-gourmet-groenteballetjes-200g/206718STK/,2.79,https://static-images.jumbo.com/product_images/190720180744_206718STK-1_360x360.png
194517BAK,Garden Gourmet Hummus Classic 200g,http://www.jumbo.com/garden-gourmet-hummus-classic-200g/194517BAK/,1.85,https://static-images.jumbo.com/product_images/194517BAK-1_360x360.png
194518BAK,Garden Gourmet Hummus Pikant 200g,http://www.jumbo.com/garden-gourmet-hummus-pikant-200g/194518BAK/,1.85,https://static-images.jumbo.com/product_images/194518BAK-1_360x360.png
212712STK,Garden Gourmet Italiaanse Carré 160g,http://www.jumbo.com/garden-gourmet-italiaanse-carre-160g/212712STK/,2.79,https://static-images.jumbo.com/product_images/060720182320_212712STK-1_360x360.png
212713STK,Garden Gourmet Spinazie-Kaas Rondo 180g,http://www.jumbo.com/garden-gourmet-spinazie-kaas-rondo-180g/212713STK/,3.29,https://static-images.jumbo.com/product_images/060720182320_212713STK-1_360x360.png
222616CUP,Garnalen Salade 250g,http://www.jumbo.com/garnalen-salade-250g/222616CUP/,2.19,https://static-images.jumbo.com/product_images/291220180841_222616CUP-1_360x360.png
488408TUB,Garnier Fructis Style Electrifying Extra Strong 200ml,http://www.jumbo.com/garnier-fructis-style-electrifying-extra-strong-200ml/488408TUB/,3.06,https://static-images.jumbo.com/product_images/488408TUB-1_360x360.png
488407TUB,Garnier Fructis Style Hard Ultra Strong 200ml,http://www.jumbo.com/garnier-fructis-style-hard-ultra-strong-200ml/488407TUB/,2.89,https://static-images.jumbo.com/product_images/488407TUB-1_360x360.png
163051DS,Garnier Loving Blends Herstellende Conditioner Honing Goud 200ml,http://www.jumbo.com/garnier-loving-blends-herstellende-conditioner-honing-goud-200ml/163051DS/,3.81,https://static-images.jumbo.com/product_images/163051DS-1_360x360.png
196900STK,Garnier Loving Blends Herstellende Shampoo Honing Goud 250ml,http://www.jumbo.com/garnier-loving-blends-herstellende-shampoo-honing-goud-250ml/196900STK/,3.09,https://static-images.jumbo.com/product_images/196900STK-1_360x360.png
186162STK,Garnier Loving Blends Intens Voedende Conditioner Avocado Olie en Karité Boter 200ml,http://www.jumbo.com/garnier-loving-blends-intens-voedende-conditioner-avocado-olie-en-karite-boter-200ml/186162STK/,3.84,https://static-images.jumbo.com/product_images/186162STK-1_360x360.png
196893STK,Garnier Loving Blends Intens Voedende Shampoo Avocado Olie en Karité Boter 250ml,http://www.jumbo.com/garnier-loving-blends-intens-voedende-shampoo-avocado-olie-en-karite-boter-250ml/196893STK/,3.26,https://static-images.jumbo.com/product_images/196893STK-1_360x360.png
163054DS,Garnier Loving Blends Sublieme Conditioner Argan- & Cameliaolie 200ml,http://www.jumbo.com/garnier-loving-blends-sublieme-conditioner-argan---cameliaolie-200ml/163054DS/,3.81,https://static-images.jumbo.com/product_images/163054DS-1_360x360.png
196901STK,Garnier Loving Blends Sublieme Shampoo Argan- en Cameliaolie 250ml,http://www.jumbo.com/garnier-loving-blends-sublieme-shampoo-argan--en-cameliaolie-250ml/196901STK/,3.09,https://static-images.jumbo.com/product_images/196901STK-1_360x360.png
180763STK,Garnier Loving Blends Verzachtende Conditioner Milde Haver 200ml,http://www.jumbo.com/garnier-loving-blends-verzachtende-conditioner-milde-haver-200ml/180763STK/,3.29,https://static-images.jumbo.com/product_images/180763STK-1_360x360.png
196896STK,Garnier Loving Blends Verzachtende Shampoo Milde Haver 250ml,http://www.jumbo.com/garnier-loving-blends-verzachtende-shampoo-milde-haver-250ml/196896STK/,3.09,https://static-images.jumbo.com/product_images/196896STK-1_360x360.png
202519STK,Garnier Loving Blends Voedende Conditioner Kokosmelk & Macadamia 200ml,http://www.jumbo.com/garnier-loving-blends-voedende-conditioner-kokosmelk--macadamia-200ml/202519STK/,3.29,https://static-images.jumbo.com/product_images/202519STK-1_360x360.png
202513STK,Garnier Loving Blends Voedende Shampoo Kokosmelk & Macadamia 250ml,http://www.jumbo.com/garnier-loving-blends-voedende-shampoo-kokosmelk--macadamia-250ml/202513STK/,3.03,https://static-images.jumbo.com/product_images/202513STK-1_360x360.png
191226STK,Garnier Micellair Reinigingswater 400ml,http://www.jumbo.com/garnier-micellair-reinigingswater-400ml/191226STK/,6.79,https://static-images.jumbo.com/product_images/191226STK-1_360x360.png
48970STK,Garnier Pure Active 3 in 1 Complete Reiniging 150ml,http://www.jumbo.com/garnier-pure-active-3-in-1-complete-reiniging-150ml/48970STK/,7.59,https://static-images.jumbo.com/product_images/48970STK-1_360x360.png
158602DS,Garnier Skin Naturals 25 Micellaire Reinigingsdoekjes Gevoelige Huid,http://www.jumbo.com/garnier-skin-naturals-25-micellaire-reinigingsdoekjes-gevoelige-huid/158602DS/,3.64,https://static-images.jumbo.com/product_images/158602DS-1_360x360.png
156505DS,Garnier Skin Naturals Micellair Reinigingswater Gevoelige Huid 400ml,http://www.jumbo.com/garnier-skin-naturals-micellair-reinigingswater-gevoelige-huid-400ml/156505DS/,5.75,https://static-images.jumbo.com/product_images/156505DS-1_360x360.png
191225STK,Garnier SkinActive Botanische Reinigingsmelk met Rozenwater 200ml,http://www.jumbo.com/garnier-skinactive-botanische-reinigingsmelk-met-rozenwater-200ml/191225STK/,4.59,https://static-images.jumbo.com/product_images/191225STK-1_360x360.png
214254ZK,Garofalo Glutenvrije Pasta Fusillone 400g,http://www.jumbo.com/garofalo-glutenvrije-pasta-fusillone-400g/214254ZK/,3.19,https://static-images.jumbo.com/product_images/150920180621_214254ZK-1_360x360.png
170144ZK,Garofalo Penne Ziti Rigate No. 70 500g,http://www.jumbo.com/garofalo-penne-ziti-rigate-no-70-500g/170144ZK/,1.85,https://static-images.jumbo.com/product_images/170144ZK-1_360x360.png
170141ZK,Garofalo Radiatori No. 87 500g,http://www.jumbo.com/garofalo-radiatori-no-87-500g/170141ZK/,1.85,https://static-images.jumbo.com/product_images/170141ZK-1_360x360.png
170142ZK,Garofalo Rigatoni No. 35 500g,http://www.jumbo.com/garofalo-rigatoni-no-35-500g/170142ZK/,1.85,https://static-images.jumbo.com/product_images/170142ZK-1_360x360.png
134708FLS,Gato Negro Cabernet Sauvignon 750ml,http://www.jumbo.com/gato-negro-cabernet-sauvignon-750ml/134708FLS/,4.79,https://static-images.jumbo.com/product_images/291220180009_134708FLS-1_360x360.png
204143FLS,Gato Negro Carmenère Chile 75cl,http://www.jumbo.com/gato-negro-carmenere-chile-75cl/204143FLS/,4.79,https://static-images.jumbo.com/product_images/140920180642_204143FLS-1_360x360.png
134893FLS,Gato Negro Chardonnay 75cl,http://www.jumbo.com/gato-negro-chardonnay-75cl/134893FLS/,4.79,https://static-images.jumbo.com/product_images/134893FLS-1_360x360.png
134891FLS,Gato Negro Merlot 750ml,http://www.jumbo.com/gato-negro-merlot-750ml/134891FLS/,4.79,https://static-images.jumbo.com/product_images/291220180235_134891FLS-1_360x360.png
134892FLS,Gato Negro Rosé 750ml,http://www.jumbo.com/gato-negro-rose-750ml/134892FLS/,4.79,https://static-images.jumbo.com/product_images/111020180441_134892FLS-1_360x360.png
134890FLS,Gato Negro Sauvignon Blanc 75cl,http://www.jumbo.com/gato-negro-sauvignon-blanc-75cl/134890FLS/,4.79,https://static-images.jumbo.com/product_images/134890FLS-1_360x360.png
226890PAK,Gauloises 20,http://www.jumbo.com/gauloises-20/226890PAK/,6.2,https://static-images.jumbo.com/product_images/220120190636_217605PAK-1_360x360.png
226893PAK,Gauloises Blondes 20,http://www.jumbo.com/gauloises-blondes-20/226893PAK/,6.4,https://static-images.jumbo.com/product_images/220120190636_217607PAK-1_360x360.png
226901PAK,Gauloises Blondes 22,http://www.jumbo.com/gauloises-blondes-22/226901PAK/,7.0,https://static-images.jumbo.com/product_images/220120190637_204805PAK-1_360x360.png
226896PAK,Gauloises Blondes 34,http://www.jumbo.com/gauloises-blondes-34/226896PAK/,10.0,https://static-images.jumbo.com/product_images/220120190638_218420PAK-1_360x360.png
226888PAK,Gauloises Blondes Mega 25,http://www.jumbo.com/gauloises-blondes-mega-25/226888PAK/,8.0,https://static-images.jumbo.com/product_images/220120190636_204796PAK-1_360x360.png
498237DS,Gaviscon 250 Pepermunt 16 Kauwtabletten,http://www.jumbo.com/gaviscon-250-pepermunt-16-kauwtabletten/498237DS/,2.96,https://static-images.jumbo.com/product_images/498237DS-1_360x360.png
88057STK,Gaviscon 250 Pepermunt 32 Kauwtabletten,http://www.jumbo.com/gaviscon-250-pepermunt-32-kauwtabletten/88057STK/,5.53,https://static-images.jumbo.com/product_images/88057STK-1_360x360.png
498240DS,Gaviscon Anijs Suspensie 200ml,http://www.jumbo.com/gaviscon-anijs-suspensie-200ml/498240DS/,7.51,https://static-images.jumbo.com/product_images/498240DS-1_360x360.png
178297STK,Gaviscon Duo 24 Kauwtabletten,http://www.jumbo.com/gaviscon-duo-24-kauwtabletten/178297STK/,6.03,https://static-images.jumbo.com/product_images/178297STK-1_360x360.png
148331EM,"Gazi 3,5% Yoghurtdessert 500g","http://www.jumbo.com/gazi-3,5-yoghurtdessert-500g/148331EM/",0.85,https://static-images.jumbo.com/product_images/148331EM-1_360x360.png
103056PAK,Gazi Surme Peyniri Verse Roomkaas 30+ 200g,http://www.jumbo.com/gazi-surme-peyniri-verse-roomkaas-30-200g/103056PAK/,1.39,https://static-images.jumbo.com/product_images/103056PAK-1_360x360.png
189310STK,Gearomatiseerde Fruit Kwarkjes Aardbei Abrikoos Framboos Smaak 2 x 6 x 60g,http://www.jumbo.com/gearomatiseerde-fruit-kwarkjes-aardbei-abrikoos-framboos-smaak-2-x-6-x-60g/189310STK/,1.49,https://static-images.jumbo.com/product_images/010920180110_189310STK-1_360x360.png
165506ZK,Gebroken Sperziebonen 450g,http://www.jumbo.com/gebroken-sperziebonen-450g/165506ZK/,0.71,https://static-images.jumbo.com/product_images/165506ZK-1_360x360.png
208506STK,Gegrilde Kip Salade 250g,http://www.jumbo.com/gegrilde-kip-salade-250g/208506STK/,1.59,https://static-images.jumbo.com/product_images/030820180149_208506STK-1_360x360.png
193932PAK,Gehakt Gebraden 175g,http://www.jumbo.com/gehakt-gebraden-175g/193932PAK/,0.88,https://static-images.jumbo.com/product_images/271220182227_193932PAK-1_360x360.png
203139STK,Gehaktbal 4 x 125g,http://www.jumbo.com/gehaktbal-4-x-125g/203139STK/,3.66,https://static-images.jumbo.com/product_images/040920182116_203139STK-1_360x360.png
163957ZK,Gehaktkruiden 10g,http://www.jumbo.com/gehaktkruiden-10g/163957ZK/,0.19,https://static-images.jumbo.com/product_images/163957ZK-1_360x360.png
